篇名	作者	页数	关键词	摘要	filename
网上社会科学信息资源的建设与利用	毛为忠:10607009	4	因特网; 社会科学; 信息资源; 网络资源;	"本文分析了网上社会科学信息资源建设的现状,提出了网上社会科学信息资源建设的对策及利用的方法。 "	ZJTQ200603013
地方高校专利文献开发利用之思考	钱薇:10718570	3	地方高校; 专利文献; 开发利用;	"该文从专利的特性入手,论述了专利技术对于地方高校的重要性,分析了地方高校专利文献开发利用的现状,并提出了重视专利开发利用的途径和方法。 "	ZJTQ200603014
特色馆藏建设刍议	倪皓:10628629	4	图书馆; 馆藏; 特色;	"本文通过分析之江学院的实际情况和图书馆信息资源利用情况,提出了建设有之江特色图书馆馆藏的建议。 "	ZJTQ200603015
高校图书馆用户满意度评价指标建立及数据收集	王向锋:08786565|杨玫:08121682	5	图书馆用户; 满意度; 评价指标; 测评方法;	"本文分析了高校图书馆用户满意度测评的意义,提出建立图书馆用户满意度测评指标体系的原则和内容,并讨论了用户满意度数据收集及评价用户满意的计算方法。 "	ZJTQ200603016
高校图书馆员与大学生读者之间和谐关系的构建	白伟琴:10702813	4	图书馆员; 大学生读者; 馆员与读者关系;	"在高校图书馆工作中,馆员与大学生读者之间是相互依存,不可分割的关系,而在现实中,图书馆员与大学生读者之间的关系却显得不够和谐。本文从两者之间矛盾的产生出发,针对这些矛盾提出了具体的解决办法。 "	ZJTQ200603017
高校图书馆为现代远程教育服务的探讨	孙薇:07954728	3	高校图书馆; 现代远程教育; 服务措施;	"针对现代远程教育的发展现状和远程教育对教学资源的需求,论述了高校图书馆开展对远程教育进行服务的具体措施。 "	ZJTQ200603018
高校图书馆与信息素养教育	孙静茹:08675434|翟庆伟:09755243|孟繁中:08703358	3	信息素养; 信息素养教育; 高等院校;	"本文在分析信息素养涵义的基础上,论述了大学图书馆在信息素养教育方面所具有的独特优势,并探讨了我国大学图书馆用户信息素养教育的发展对策。 "	ZJTQ200603019
网络环境下信息素养教育创新和发展研讨会在杭州召开		1	 	 	ZJTQ200603020
试述图书馆立法对读者权益的保障——兼论我国图书馆立法在读者权益保护中应体现的基本原则	陈静:10595622	4	图书馆; 立法; 读者权益; 法律保障;	"本文试图围绕主要发达国家的图书馆相关立法的基本内容和实质及客观表达,对服务对象———使用人的法律关系的界定作出初步的分析,以期对我国图书馆立法原则加以提炼和说明,便于合理制订相关法律,推动和促进图书馆事业进一步发展。 "	ZJTQ200603001
市民阅读与城市文化内涵的关系——以宁波为例	颜务林1:11524360|李亚芬2:08175632	4	市民阅读; 城市文化; 宁波; 大学园区图书馆;	"阅读习惯是反映市民生活形态的重要内容之一。个人阅读影响个人性格,全体市民的阅读影响整个城市的性格。对宁波市民在宁波大学园区图书馆(宁波市第二图书馆)2005年全年的图书借阅数据进行分析,通过可量化的数据来了解市民的阅读情况,目的是从一个侧面揭示城市文化的内涵特征,为城市文化建设提供借鉴。 "	ZJTQ200603002
高校图书馆与校园文化建设	朱丹阳:10711698	3	高校图书馆; 图书馆文化; 校园文化;	"论述了高校图书馆在高校教育中的作用、图书馆文化的特点、图书馆在校园文化建设中的地位,并认为加强图书馆文化建设能有效促进校园文化建设。 "	ZJTQ200603003
高校图书馆与和谐社会	刘丽达:06525583	3	高校图书馆; 和谐社会; 管理机制;	"论述了构建和谐图书馆的重要意义和社会效益,以及建立和谐图书馆的管理机制。对图书馆的发展与学校整体发展的不和谐、内部管理与外部合作中产生的不和谐现象进行分析,提出了和谐图书馆新概念、和谐图书馆内涵管理的主要特点、和谐图书馆服务理念新定位。 "	ZJTQ200603004
浅论公共图书馆数字化的阶段和措施	郭淼:10740708|汪宇彤:10595479	3	传统公共图书馆; 数字化; 措施;	"论述了传统公共图书馆,进入数字化图书馆的阶段,以及数字化发展的措施。 "	ZJTQ200603005
对信息时代高校图书馆文化建设的再认识	吕天然:21580351|王革丽:14039814	4	高校图书馆; 文化建设; 素质建设; 民主管理;	"本文阐述了信息时代高校图书馆文化建设的基本内涵,即图书馆的外部形象建设和内部素质建设,提出以先进文化为导向,提高图书馆的内在整体素质,加强制度建设和实行民主管理并分析了推动高校图书馆文化建设步伐的具体措施。 "	ZJTQ200603006
SAN在数字图书馆的应用研究	许晶宇:10649910|祝森生:10739300	3	数字图书馆; 存储; 存储区域网; SAN;	"从分析数字图书馆的存储要求,对存储区域网(SAN)技术进行分析,总述其特点,并结合图书馆实际给出SAN存储模式下的应用。 "	ZJTQ200603007
CIP主题标引中存在的问题	黄建平:10619865	5	CIP; 主题标引;	"本文列举了CIP主题标引中出现的问题,并加以分析,以引起同行的注意。 "	ZJTQ200603008
网络数据库检索技术使用的“边际”分析	孙悦民:21359417	3	网络数据库; 信息检索技术; 边际效应;	"本文运用经济学中的""边际""概念,从网络数据库检索技术的提供对用户使用的影响出发,分析了网络数据库检索技术使用的""边际效应""现象。 "	ZJTQ200603009
外文期刊利用现状分析及其对策	樊云仙:09420933	4	外文期刊; 检索; 成功率; 信息资源;	"外文期刊是一种高投入的信息资源,须有较高的利用率及检索成功率才能达到高产出的要求。通过对外文期刊使用现状的分析,提出了在外文期刊征订、检索技巧运用以及后期的读者分析诸环节中应注意的问题及解决对策,从而帮助读者最大限度达到检索目的,提高检索成功率,发挥外刊的最大价值。 "	ZJTQ200603010
高校图书馆纸质期刊利用问题刍议	洪富春:07751706	3	高校图书馆; 纸质期刊; 利用率;	"文章针对当今网络环境下,部分高校图书馆纸质期刊利用率不高,甚至遭冷落的现象提出相应对策,即在完善检索系统、加强管理、合理规划资金等方面着手,以达到提高纸质期刊利用率,发挥纸质期刊应有作用的目的。 "	ZJTQ200603011
ASTM美国试验与材料协会标准的分类	江梅:20612626	3	ASTM; 标准; 标准类型;	本文主要介绍ASTM及其标准的类型。 	ZJTQ200603012
网上社会科学信息资源的建设与利用	毛为忠:10607009	4	因特网; 社会科学; 信息资源; 网络资源;	"本文分析了网上社会科学信息资源建设的现状,提出了网上社会科学信息资源建设的对策及利用的方法。 "	ZJTQ200603013
地方高校专利文献开发利用之思考	钱薇:10718570	3	地方高校; 专利文献; 开发利用;	"该文从专利的特性入手,论述了专利技术对于地方高校的重要性,分析了地方高校专利文献开发利用的现状,并提出了重视专利开发利用的途径和方法。 "	ZJTQ200603014
特色馆藏建设刍议	倪皓:10628629	4	图书馆; 馆藏; 特色;	"本文通过分析之江学院的实际情况和图书馆信息资源利用情况,提出了建设有之江特色图书馆馆藏的建议。 "	ZJTQ200603015
高校图书馆用户满意度评价指标建立及数据收集	王向锋:08786565|杨玫:08121682	5	图书馆用户; 满意度; 评价指标; 测评方法;	"本文分析了高校图书馆用户满意度测评的意义,提出建立图书馆用户满意度测评指标体系的原则和内容,并讨论了用户满意度数据收集及评价用户满意的计算方法。 "	ZJTQ200603016
高校图书馆员与大学生读者之间和谐关系的构建	白伟琴:10702813	4	图书馆员; 大学生读者; 馆员与读者关系;	"在高校图书馆工作中,馆员与大学生读者之间是相互依存,不可分割的关系,而在现实中,图书馆员与大学生读者之间的关系却显得不够和谐。本文从两者之间矛盾的产生出发,针对这些矛盾提出了具体的解决办法。 "	ZJTQ200603017
高校图书馆为现代远程教育服务的探讨	孙薇:07954728	3	高校图书馆; 现代远程教育; 服务措施;	"针对现代远程教育的发展现状和远程教育对教学资源的需求,论述了高校图书馆开展对远程教育进行服务的具体措施。 "	ZJTQ200603018
高校图书馆与信息素养教育	孙静茹:08675434|翟庆伟:09755243|孟繁中:08703358	3	信息素养; 信息素养教育; 高等院校;	"本文在分析信息素养涵义的基础上,论述了大学图书馆在信息素养教育方面所具有的独特优势,并探讨了我国大学图书馆用户信息素养教育的发展对策。 "	ZJTQ200603019
网络环境下信息素养教育创新和发展研讨会在杭州召开		1	 	 	ZJTQ200603020
浙江省高职院图书馆建设和发展探讨	陈玉:07503721	7	浙江省; 高职院; 图书馆建设; 发展策略;	"通过对浙江省24所高职院图书馆进行调研,并对相关的数据作了分析,本文反映了全省高职院图书馆的基本现状。对照《普通高等学校基本办学条件指标》、《普通高等学校图书馆规程》等指导性文件,指出高职院图书馆目前存在的不足,并提出了今后的工作思路。 "	ZJTQ200602000
为高校图书馆管理注入新鲜血液——谈高校图书馆大学生业余管理员制度	雷敏霞:07930043	4	高校图书馆; 大学生业余管理员; 图书馆管理;	"笔者以丽水学院图书馆为例,从制度建设和作用发挥两大方面探讨了学生管理员队伍建设的主导内容。 "	ZJTQ200602001
图书馆危机管理的思考	楼碧芬1:20921566|高慧2:10613215	3	图书馆管理; 危机管理; 现代化管理;	"本文从危机管理概念入手,指出图书馆面临的现实危机和潜在危机,提出图书馆危机管理的措施和方法。 "	ZJTQ200602002
技校图书馆在学风建设中创新服务的实践	潘晓冬:10675820	3	技校图书馆; 学风建设; 创新服务;	"介绍了技校图书馆在学风建设中所做的几项创新服务工作挖掘潜力,充分开发图书馆的""隐性""教育职能;让图书馆成为学校的信息中心;发挥自身优势,开展特色服务。 "	ZJTQ200602003
国图与CALIS两大编目中心CNMARC数据差异问题探讨	朱英:20815295	4	国图; CALIS; CNMARC数据; 比较分析;	"国家图书馆(简称""国图"")和中国高等教育文献保障体系(CALIS)都是全国性的联合编目中心,然而两家的CNMARC数据却存在着不少差异。本文通过各种实例说明两大编目中心CNMARC数据的不同,并和大家一起探讨。希望在新时期两家能联手制定出统一的图书著录规则,使我国的书目数据更为规范化,标准化。 "	ZJTQ200602004
当前高校图书馆教学参考书数据库管理的几点思考	姚冀越:08638858	5	数字化时代; 数据库建设; 高校图书馆; 参考书;	"高校图书馆的教学参考书系统的建设和完善,为实现高校图书馆的工作目标,即为教学、科研提供了有力的信息保障。笔者就数字化时代如何建设富有地方特色的高校图书馆教学参考书数据库建设提出一些设想。 "	ZJTQ200602005
