篇名,作者,页数,关键词,摘要,filename
汉语句法树库标注体系,周强:08836151,8,计算机应用; 中文信息处理; 句法树库; 标注规范; 语料库语言学;,"语料库的句法标注是语料库语言学研究的前沿课题。本文在研究和总结国内外句法树库标注实践的基础上 ,提出了一套汉语真实文本的句法树标注体系。它以完整的层次结构树为基础 ,对句法树上的每个非终结符节点都给出两个标记 :成分标记和关系标记 ,形成双标记集的句法信息描述体系。目前 ,这两个标记集分别包含了 1 6和 2 7个标记 ,对汉语句子的不同句法组合的外部功能分布和内部组合特点进行了详细描述。在此基础上 ,我们开发完成了 1 0 0万词规模的汉语句法树库TCT ,对其中各种复杂语言现象的标注实践显示了这套标注体系具有很好的信息覆盖率和语料适应性 ",MESS200404000
基于规则的自动分类在文本分类中的应用,李渝勤:12183654|孙丽华:06402959,6,计算机应用; 中文信息处理; 文本挖掘; 文本分类; 规则分类;,"文本自动分类是指将文本按一定的策略归于一个或多个类别中的应用技术。本文首先介绍三种基于统计的自动分类技术 (k近邻分类器、支持向量机分类器和朴素贝叶斯分类器 ) ,剖析了基于统计的自动分类的优势及不足。基于统计的自动分类的不足主要表现为 :当类别之间分类特征的交叉变大时 ,分类精度呈下降趋势 ,在多层分类的情况下 ,此局限尤为突出。针对此局限性 ,为了提高自动分类的精度 ,我们引入了基于规则的自动分类来对其进行改进和扩充 ,并整合两种自动分类技术的优点 ,设计出了混合分类器系统 ,从而获得了比较理想的分类效果 ",MESS200404001
半结构化中文信息检索中查询结果相关度算法的研究,曲卫民:00913383|孙乐:10352507|孙玉芳:10352504,8,计算机应用; 中文信息处理; XML; 信息检索; 相关度算法;,"本文研究了对富含文本信息的XML数据进行基于关键字的查询时 ,查询结果与查询条件之间相关度的计算问题 ,分析了利用传统信息检索技术解决该问题时存在的一些不足 ,提出了一种基于节点的动态的关键字权重计算法 ,以及综合考虑关键字在查询结果中的频率分布特征和结构分布特征的查询结果相关度计算法 ,有效解决了XML数据中的结构信息对相关度计算的影响 ,实验证明本文中的方法取得了较好的检索性能 ",MESS200404002
基于转换的时间-事件关系映射,王昀:08182403|苑春法:08185290,8,计算机应用; 中文信息处理; 时间信息处理; 基于转换的错误驱动学习; 信息抽取;,"近些年来 ,中文时间信息抽取和处理已经变得越来越重要。然而 ,很少有研究者关注中文文本中事件信息所对应的时间信息的识别和分析。本文的目的就是确定文本中时间信息和事件信息之间的映射关系。区别于传统的基于规则的方法 ,本文采用了一种机器学习的方法—基于转换的错误驱动学习—来确定事件相应的时间表达 ,这种学习算法可以自动的获取和改进规则。使用训练得到的转换规则集后 ,系统的时间 -事件映射错误率减少了 9 74 % ,实验结果表明本系统对基于规则的方法有很好的改进效果 ",MESS200404003
基于机器理解的汉语隐喻分类研究初步,杨芸:09222501|周昌乐:10230031|王雪梅:10232529|戴帅湘:09198455,6,计算机应用; 中文信息处理; 隐喻; 分类; 计算模型; 相似性;,"本文将汉语隐喻分类计算模型的研究引入汉语的机器理解当中 ,通过对大规模汉语隐喻语料的研究分析 ,结合汉语隐喻的认知特征 ,笔者构建了一套基于理解的汉语隐喻分类体系。分类主要以汉语隐喻句中本体和喻体的内在相似性作为切入点 ,从隐喻理解的方式、理解的难易程度以及理解所涉及的相关知识结构等方面进行综合分析 ,同时 ,辅以真实语料的统计分析 ,对分类的合理性作出了验证和修订 ,最终给出了基于理解的汉语隐喻分类体系 ,并对该体系作出了语言学上的比较和解释 ",MESS200404004
基于互连网的术语定义获取系统,许勇:06291336|荀恩东:05982879|贾爱平:06433829|宋柔:06433984,7,人工智能; 自然语言处理; 术语定义; 信息抽取;,"文中介绍了一个实验性的基于互联网的术语定义获取系统 ,可以方便、迅速的从互连网上查找术语的定义以及与定义有关的内容 ,给用户迅速获得新生术语以及新技术词汇的定义方面的知识提供方便。系统采用一组术语定义的语言学模式 ,以多线程方式高效下载网页 ,并从中匹配符合术语定义模式的文本段落 ,再经一定后续处理 ,形成返回给用户的结果。系统中使用的语言学模式是在一定量的科技期刊语料库中获取的。试验结果表明系统的运行效率高 ,结果的准确度比较令人满意 ",MESS200404005
灰度图像中字符切分方法的研究,陈艳:09639559|孙羽菲:09639431|张玉志:09638874,6,人工智能; 模式识别; 字符切分; 灰度图像; OCR;,"字符切分目前已经成为限制OCR技术发展的瓶颈 ,对于图像质量较差、中英文混排和背景色变化的文本图像 ,传统切分方法造成的切分错误使得文字识别率大大降低。针对这些问题 ,本文提出了新型文字切分方法。该方法先将灰度图像的灰度值进行分级处理 ,再根据分级连通域的概念把整个图像构造成树状结构 ,然后确定主层次级别 ,根据一定的规则在部分节点上进行合并、分割等进一步处理 ,最后得到最优的切分结果。实验结果表明 ,该方法能够取得比常规切分方法更好的切分效果 ",MESS200404006
基于规则库的汉字输入法自动评测系统的设计,张玉华:09891152|周克兰:09891719,5,计算机应用; 中文信息处理; 码本; 规则库; 自动评测系统;,"汉字编码输入法是汉字输入电脑的主要方式。对输入法进行科学评价 ,从而帮助软件开发人员和输入法用户进行自我改进或评估 ,有其十分积极的意义。本文在实际应用基础上 ,提出了通过汉字输入系统输入规则库的建立 ,在选定的输入法状态下 ,通过计算机自动模拟汉字输入得到输入法码本 ,并以码本为基础根据信息技术国家标准完成输入法性能自动评价的思路 ",MESS200404007
一种计算汉字串之间相关程度的新方法,曹娟:09239999|周经野:09214087,5,计算机应用; 中文信息处理; 黏结度; 相关信息[5]; 分词;,"本文提出了一种能更准确的反映两个汉字串之间相关程度的新概念———黏结度 ,并给出了其计算方法。该方法把需要计算相关程度的汉字串放在一个大环境中进行讨论 ,通过加入上下文信息来提高分词的准确度 ;另外 ,该方法在引用汉字词频时 ,增加了对动态词频的考虑 ,可以自动识别未登陆的专业词汇。文中同时给出了黏结度在分词领域中的应用实例。通过与前人提出的相关信息的方法相比较 ,这种计算方法能够解决分词中一些难于解决的问题并提高分词的精确度 ",MESS200404008
《信息处理用GB13000.1字符集汉字部件规范》在输入法应用中的难点讨论,张小衡:10235273,6,计算机应用; 中文信息处理; 汉字输入; 汉字部件; 规范;,"《信息处理用GB1 30 0 0 1字符集汉字部件规范》对于规范汉字形码输入法具有非常重要的意义。然而 ,在实际运用上却存在着部件数量太大 ,部件定义难以操作 ,部件拆分组合不易掌握等难处。造成困难的原因主要有 :(1 )基础部件主要靠列表来确定 ,(2 )部件强调按理切分和成字组合 ,(3)过多依赖“组字能力”的判别 ,(4 )过分注重部件数量的限制。要走出“难”的困境 ,应该在现有规范的基础上根据汉字的形态特征制定出简便可靠的部件识别规则和切分规则。实验证明 ,这种方法是行之有效的 ",MESS200404009
自然言语的韵律组织中的不确定性及其在语音合成中的应用,初敏:08983522,6,计算机应用; 中文信息处理; 言语; 韵律的不确定性; 单元选择; 最小错误准则;,"本文对自然言语的韵律组织中的不确定性及其对合成语音自然度的影响进行了初步探讨 ,并在此基础上 ,提出在韵律预测中用最小错误概率准则代替传统的最大生成概率准则 ,从而在预测结果中保留多种等价的韵律实现。本文还进一步提出一种将基于最小错误准则的韵律预测与单元选择结合的算法 ,首先根据最小错误准则在所有候选单元中筛选出最不可能造成韵律错误的样本 ,然后再依据最平滑拼接准则从各种韵律等价的路径中选出一条能达到最平滑拼接的作为最后输出 ",MESS200404010
盲人用计算机软件系统中的语音和自然语言处理技术,庄丽:08188193|包塔:08187758|朱小燕:08224966,7,计算机应用; 中文信息处理; 语音合成; 文本分析; 汉语自动分词; 语言模型;,"本文介绍了智能技术与系统国家重点实验室开发的“北极光”盲人用计算机软件系统中涉及的语音和语言处理技术。该系统能够获取和分析需要反馈的屏幕信息 ,通过语音合成平台将其内容朗读出来 ,对用户进行语音提示 ;与汉语自动分词、语言模型等自然语言处理技术的结合 ,使系统能够进行汉字和盲文的转换 ,反馈信息可以通过盲文点显器输出 ,使用户能够摸读盲文点字来获取所需要的信息 ,用户也可以采用盲文输入法进行输入 ,输入结果可转换为汉字文本形式 ",MESS200404011
多模式汉语连续语音识别中视觉特征的提取和应用,刘鹏:08230660|王作英:00006332,6,计算机应用; 中文信息处理; 多模式; 听-视觉融合; 视觉特征提取; 鲁棒性;,"本文对在汉语多模式汉语语音识别系统中利用视觉特征进行了研究 ,给出了基于多流隐马尔科夫模型 (Multi streamHMM ,MSHMM)的听视觉融合方案 ,并对有关视觉特征的两项关键技术 :嘴唇定位和视觉特征提取进行了详细讨论。首先 ,我们研究了基于模板匹配的嘴唇跟踪方法 ;然后研究了基于线性变换的低级视觉特征 ,并与基于动态形状模型的特征作了比较 ;实验结果表明 ,引入视觉信息后无噪环境下语音识别声学层首选错误率相对下降 36 0 9% ,在噪声环境下的鲁棒性也有明显提高 ",MESS200404012
