篇名	作者	页数	关键词	摘要	filename
环境一号B星红外多光谱相机综合辐射定标	韩启金:23925119|傅俏燕:11257436|潘志强:13868807|闵祥军:11160131|王爱春:22138293	10	 	"环境一号B星红外多光谱相机(简称HJ-1B星IRS)在轨运行过程中受各种因素的影响,其探测性能不断发生衰减,绝对辐射定标可有效地改善遥感器辐射特性的测量精度,从而提高遥感数据辐射质量.文中针对HJ-1B星IRS星上定标系统特点,利用2010年8月地面同步试验数据对IRS热红外通道进行综合辐射定标,修正了原始定标系数,并进行定标系数的真实性检验.结果表明借助地面试验数据进行的综合辐射定标弥补了星上定标系统的不足,获得的定标系数准确可靠,可满足遥感数据定量化应用的需要. "	PZKX2011S1009
HJ-1A/B卫星CCD影像大气订正	王爱春:22138293|傅俏燕:11257436|闵祥军:11160131|李杏朝:10961306|潘志强:13868807|韩启金:23925119	13	 	"大气订正是遥感信息定量化研究中必不可少的一步,目前已有一些成熟的方法,但由于HJ-1A/B卫星CCD相机波段设置特点,常规的大气订正方法基本不适合于HJ-1A/BCCD影像.本文在大量分析HJ-1A/BCCD影像中不同地物的多种指数基础上,提出了改进暗目标法实现HJ-1A/BCCD影像的大气订正,该方法采用比值植被指数(RVI)、土壤调整植被指数(SAVI)和归一化水体指数(NDWI)的综合分析法确定暗像元自动提取,使之适用于环境减灾卫星CCD影像数据.为了客观地验证该方法的精度,本文选取地表平坦均一的敦煌校正场作为实验区,通过多次测量卫星过境时的地表反射率进行分析验证. "	PZKX2011S1010
环境一号B星热红外波段单通道算法温度反演	高文兰:26599885|李新通:06666367|石锋:26599886|邹昶和:26599887|王之顺:26599888	10	 	"文中在考虑环境一号B星(HJ-1B)热红外波段(infrared scanner,IRS4)光谱响应函数和有效波长的基础上,通过MODTRAN4模型模拟,对Jimenez-Munoz和Sobrino(JM&S)单通道算法中的大气函数进行改进,重新计算得到了适合HJ-1B星IRS4地表温度(land surface temperature,LST)反演的3个大气函数公式,并反演了福州地区的地表温度.采用基于星上辐亮度法对反演的地表温度进行精度评价,并将反演的地表温度与JM&S算法、段四波等修正的JM&S算法反演的地表温度进行对比分析.结果表明:使用文中改进后的大气参数对HJ-1B星IRS4进行地表温度反演,可取得较好结果. "	PZKX2011S1011
CBERS-02IRMSS热红外数据及UTAE算法在城市热岛研究中的应用	"刘宇鹏1,2,3:24110308|杨波1:07489502|于德永2,3:06366509|武建军3:06365145|蒋卫国3:06361829"	9	 	"文中使用城市热异常信息提取算法(urban thermal anomaly extraction,UTAE)提取城市热岛信息.该算法使用不同大小的滑动窗口来探测整幅图像,根据稳健估计的方法设定地表温度高于全部像元以及窗口内像元温度统计均值加标准差的像元为热异常像元,并将滑动窗口的范围设置在3×3至9×9个像元之间,根据像元被记为热岛像元的次数是否为0来区别热岛区与非热岛区,在热岛区域内根据次数的多少来决定热岛强度,具有动态阈值的特点和无偏特性.研究结果表明,在城市热岛范围的提取上,2004年2月13日长沙市热岛面积在27.21—33.98km2之间;在城市热岛强度和尺度效应分析上,宏观尺度的研究应选用较大的窗口来体现城—郊热岛关系以及热岛发展的总体趋势,而小窗口在微观分析城区内热岛的具体分布、与下垫面的关系以及驱动因子方面较有优势.最后,对UTAE算法在中巴地球资源卫星后继星数据上的应用做出了展望. "	PZKX2011S1012
HJ-1B卫星遥感数据在重庆市城市热环境监测的应用分析	罗小波:15333346|刘明皓:11202607	9	 	"本文以MODIS反演大气透射率,以HJ-1B/CCD分类结果反演地表比辐射率,并基于单窗算法,利用HJ-1B/IRS4数据反演地表温度.在此基础上,提取研究区的热场变异指数来分析重庆热岛空间分布特征,并就NDVI与NDBI对热岛效应的影响进行了分析.其结果如下:1)重庆城市热岛大致位于中梁山、铜锣山之间,呈东北、西南走向分布;2)热岛中心不在市中心,而是集中在大渡口工业园区、江北机场这些能耗大、人口密集区域,热岛强度范围在5?C-10?C之间;3)接近长江、嘉陵江水域的建筑用地密集区域,其热岛效应并不明显;4)NDVI与热岛强度呈负相关关系,NDBI与热岛强度呈现较为明显的正相关关系,二者对热岛都有重要影响,而NDBI的影响更大.因此,利用HJ-1B数据监测城市热环境,能较好地揭示重庆城市热岛空间分布特征,为城市环境监测与改善提供参考. "	PZKX2011S1013
基于HJ-1B卫星的作物秸秆提取及其焚烧火点判定模式	田庆久:05971274|王玲:08718950|包颖:26068585|李姗姗:22161405	11	 	"作物秸秆焚烧产生的气体和颗粒物严重污染大气环境,威胁人类健康,给交通带安全带来隐患,利用遥感技术优势监管秸秆焚烧火点具有重要的现实意义.文中基于HJ-1B卫星CCD多光谱遥感数据和IRS热红外遥感数据,以中国江苏中东部为研究区,开展作物秸秆提取及其焚烧火点判定的一体化研究.根据秸秆的光谱特征研究建立了秸秆乘积指数(SMI),结合其纹理信息可从HJ-1BCCD遥感图像上快速有效的提取出秸秆分布,继之结合修正后的火点探测算法可对HJ-1BIRS遥感数据进行火点提取.在秸秆分布和火点探测结果矢量化的基础上,通过GIS技术进行火点叠置分析,可有效地判定作物秸秆火点分布,同时结合实地调研及与MODIS火点产品比对分析验证评价了本研究方法的可行性和有效性. "	PZKX2011S1014
基于CBERS CCD数据的鹿洼煤矿塌陷区LUCC检测	"赵银娣1:10869047|杜会建1,2:26599891|吴波3:11501432|蔡燕1:25752984"	12	 	"本文基于多时相中巴地球资源卫星CBERS CCD数据,以鹿洼煤矿塌陷区为例,利用混合像元分解技术开展土地利用/覆盖变化LUCC检测.分别选取研究区域的2002年、2006年和2010年3个时相的CBERSCCD图像作为遥感数据源,将粒子群优化算法引入到端元提取中,基于线性光谱混合模型提取鹿洼煤矿塌陷区水体、建筑用地、农田和土壤4类地物信息,并对结果进行统计分析.LUCC检测结果表明,2002年至2010年间,鹿洼煤矿塌陷地面积逐年增加,造成大面积农田积水,导致无法进行作物耕种.最后,结合当地政府采取的塌陷地治理措施分析了土地利用变化情况. "	PZKX2011S1015
基于国产卫星数据的深圳城市化进程中土地利用/覆盖变化探讨	"郑盛1,2:26208325|曹春香1:09700498|程锦泉3:06813480|吴永胜3:06807175|谢旭3:06807177|徐敏1,2:38946968"	13	 	"土地利用/覆盖变化是全球变化中的重要组成部分,城市化进程将导致大规模的土地利用/覆盖变化.文中首先分别对1999年、2006年、2010年的CBERS和HJ-1B数据进行几何校正、拼接裁剪、分类等处理,生成土地利用/覆盖分类图,然后分别计算求得深圳市1999年到2006年和2006年到2010年的土地利用/覆盖变化转移矩阵.在此基础上,研究深圳市从1999年到2010年期间土地利用/覆盖变化的空间过程.结果表明:深圳市在快速城市化进程中发生了大规模的土地利用/覆盖变化,大量的草地、耕地、未利用土地转化为城镇用地,草地和林地之间部分结构相互转化调整.同时,10年来深圳市土地利用/覆盖变化区域差异明显,伴随着宝安和龙岗两区城市化进程加快,关外土地利用/覆盖变化强度逐渐加强,而关内逐渐减弱.在深圳城市化进程中,城镇用地重心呈现出向北部扩展的趋势. "	PZKX2011S1016
北部湾红树林的HJ星多光谱遥感提取模式	李姗姗:22161405|田庆久:05971274	13	 	"大区域红树林多光谱遥感提取易受多种地物及自身覆盖度等因素影响,针对这一难题,文中以广西北部湾为研究区,基于HJ星CCD影像,并结合红树林空间分布特征和图谱特征,建立一种适合大区域海岸带的红树林识别提取模式.首先分析影像地物图谱特征,提出用于瞬时海水边线提取的海水比值指数,以及指示红树林的特征指数:红波段角度植被指数和像元波段反射率标准差指数.再从红树林空间生境判定和不同覆盖度反射率变化两方面入手,划分生长适宜区,通过特征指数辅助判定建立最终提取模式.应用结果表明该模式能完整准确地提取不同覆盖度红树林,最大程度消除其他干扰因素影响,总体制图精度达83.70%,用户精度为79.37%,同时也证实HJ卫星CCD多光谱遥感数据应用于海岸带红树林研究的有效性. "	PZKX2011S1017
基于HJ-1CCD数据的西双版纳地区橡胶林分布特征	李亚飞:25342065|刘高焕:23988656|黄翀:09568875	11	 	"文中以我国HJ-1卫星为主要遥感数据源,结合野外采样数据,采用决策树的监督分类方法,获取云南省西双版纳地区2011年的橡胶林分布状况,并在此基础上,以覆盖该区域的数字高程模型(DEM)和气象数据为基础,利用地理信息系统(GIS)空间分析方法,着重量化分析西双版纳地区橡胶林分布的气候特征和地形特征,得出西双版纳地区橡胶林的气候边界,界定橡胶林分布的海拔、坡度以及坡向范围.文中得到以下结论:利用环境一号卫星遥感数据能够获得精确的分类信息,表明环境一号卫星遥感影像能够作为获取植被环境信息的可靠数据源,实现重点植被生态问题的动态监测;橡胶林分布的高程上限是2100m,80%的橡胶林分布在高程范围为600-1300m的范围内,90%的橡胶林分布在坡度为0?到24?的范围内,橡胶林分布对坡向不敏感;橡胶林适宜分布在平均气温大于18?C,平均最高气温大于25?C,平均最低气温大于14?C的区域,这些区域的橡胶林分布比率较大.研究还定量分析了西双版纳橡胶林空间分布的地形和气候幅度,为橡胶林种植业的健康发展提供科学支撑. "	PZKX2011S1018
遥感技术在全国第一次河流湖泊普查中的应用	王文种:26599893|刘九夫:20765283|谢自银:21106526|刘宏伟:26599894|陆之昂:26599895|王欢:26599896|贾淑彬:26599897|翟劭:26599898	10	 	"河流湖泊是水体环境的主要形式,是生活用水、生产用水、生态用水的重要来源,对社会经济的发展起着至关重要的作用.遥感技术为全国第一次河湖普查提供了重要的技术支撑,本次河流湖泊普查涉及到的遥感影像数据为中巴地球资源卫星(CBERS)数据及2.5m高空间分辨率影像.为全面查清我国湖泊数量、分布等基本情况,本文对全国第一次河湖清查阶段中利用CBERS数据进行湖泊对象清查进行了介绍;并着重讨论了ENVI\IDL环境下CBERS数据批处理模式的建立及应用,为同类CBERS数据的大范围、大批量数据应用提供一定的参考和依据;同时,全国1:5万分幅2.5m高空间分辨率影像作为重要的河流水系现势性检查数据,本文对利用此数据进行1:5万DLG数字水系的合理性检查进行了探讨,并利用ENVI\IDL实现了全国水系的自动化检查;作为水系复核工作中的有效工具,增强了河流水系提取的现势性,提高了河流水系的精度,实现了水系提取数据精度源于并高于1:5万DLG数字水系的目的. "	PZKX2011S1019
