篇名	作者	页数	关键词	摘要	filename
从“刘九书柜”所想到的──读《刘少奇的故事》有感	沈洁:16541599	 	 	"<正> 在假期中,当我捧起《刘少奇的故事》读起来时,一个又一个生动的故事吸引着我,我仿佛走进了刘少奇爷爷的世界里。当读到刘少奇爷爷少年时代勤奋学习的内容时,更使我思绪万千。 "	ZXTS199806002
提高计算机管理水平 促进图书馆事业的发展	蔡全林:20032806	 	 	"<正> 80年代,常州市天宁区在完成“一无二有”(无危房、有教室、有桌凳)和实验室规范化建设后,又集中四年时间,基本实现了校校有图书馆的目标。1994年省政府对我区“双基”检查验收结束后,为不失时机推进教育现代化工程,我区自行组织力量,在朝阳桥小学作试点,进行小学图书馆计算机软件的开发,开创了全国小学图书馆应用计算机管理的首例。从1996年8月开始又不失时机的在全区各校陆续推广“春晖计算机管理系统”,到1998年底,我区将实现100％区属小学的图书馆运用计算机管理,使我区成为全国第一个所有辖区小学图书 "	ZXTS199806003
中小学图书工作的现状及对策	童序珍:10509846	 	 	"<正> 近几年来,随着教育改革的不断深入,教育方针的深入贯彻,尤其是随着“普九”评估验收的大力开展,各地普遍加大了对中小学图书室的建设和图书的配备,使中小学图书工作取得了可喜的成绩。就拿地处大别山区的鄂东黄冈市这个经济条件不怎么富裕的市来说吧！该市辖11个县市区,人口近700万,其中有5个县市为国务院认可的贫困的区县市。该市到1997年底已有3091所中小学建起了图书室,占全市学校总数的68％,配备图书940.5万册,图书总金额达3443.5 "	ZXTS199806004
"新形势下,中学图书馆如何开展思想品德教育"	李秋莲:12844608	 	 	"<正> 当前,中学图书馆工作如何尽快适应新形势下素质教育的需要,开展思想品德教育工作,积极参与学校精神文明建设,是一个值得探讨的重要课题。 一、树立参与意识,强化育人观念 中学馆要充分认识学生思想品德教育的重要性,以及图书馆在学校精神文明建设中的地位与作用。馆领导要及时了解学校精神文明建设思路,把握学生思想品德教育现状,把配合学校开展 "	ZXTS199806005
积极贯彻中小学师德规范 加强图书馆管理员的师德建设	黄永昌:13450436	 	 	"<正> 国家教委于1997年8月7日,发布“中小学教师职业道德规范”,作为全国中小学教师行动规范的一个总则。师德规范“共分八条:依法执教、爱岗敬业、热爱学生、严谨治学、团结协作、尊重家长、廉洁从教、为人师表。毫无疑问,这是我们中学图书馆也要贯彻执行的规范。 我们图书馆工作人员虽然不像一线教师那样直接上讲台向学生传授知识技能,但在作为“第二课堂”的图书馆内,起着服务育人 "	ZXTS199806006
浅谈中学图书馆的藏书建设	叶素英:13878641	 	 	"<正> 随着教育事业的飞跃发展,学校图书馆愈来愈显示出强大的生命力和吸引力。近几年,不管是达标检查还是普九检查,图书馆都是作为衡量学校的硬件建设的重心,而藏书是学校图书馆的物质基础,是开展读者工作的基本保证。笔者根据自己在中学图书馆多年工作的实践体会,谈一点肤浅的认识。 首先,中学图书馆要根据学校的服务对象是全校师生,遵循为教学服务的基本原则,结合学校具体情况,分别制定出短期和长期的藏书计划,确定基础藏书、 "	ZXTS199806007
爱国少年:刘少奇──读《刘少奇故事》有感	周昰:17196449	 	 	"<正> 刘少奇,多么响亮的名字,您作为中国人民的好儿子,虽然早已离开了我们,但您的光辉形象永远铭记在我们少先队员的心中。 当我翻开这历史的画卷,少年时代的您,有许许多多动人的故事在我脑海里留下了深刻的印象,尤其被您少年时代立志报国的壮举所感动:当卖国贼出卖国土,帝国主义列强在我国领土肆意 "	ZXTS199806008
图书馆公共关系琐谈	吴俊:12999338	 	 	"<正> 所谓“公共关系”即是研究怎样调和组织与其公众之间的态度或利益的关系,也就是说使组织的一切措施及活动皆能服务于公众的利益。自从美国学者艾维·李在1906年成立了公共关系公司替美国无烟煤矿管理局处理罢工风潮,并发表了所谓“全部公开”的宣言,主张矿厂经营人应修改19世纪资本家不顾公众的作法,而应对社会把自己的问题全部公开之后,“公共关系”已成为新闻传播学中极为重要的一个科 "	ZXTS199806009
"以人为本,润物细无声"	陈乐意:21360731	 	 	"<正> 图书馆的各项工作都必须由人来做,事业的兴衰,工作效果的好坏,在很大程度上都关系到人的素质问题。要提高中小学图书馆的管理水平,关键在于解决提高图书馆管理人员对工作认识和理解的问题。 首先,中学图书馆管理人员要唱好管理的主角,发挥中学图书馆在素质教育中的重要作用。重视总规划、长期规划和短期规划的馆藏建设,并注重有物色和有侧重地收集,组织、选 "	ZXTS199806010
漫谈中学图书馆人员自身建设	杨松丽:21599165	 	 	"<正> 图书馆是学生、教师学习再学习的场所,搞好图书馆对培养四有新人,提高国民素质,有着极其重大的历史意义。因此,中学图书馆工作人员要肩负起如此艰巨的任务,就必须提高职业道德修养。 一、爱岗敬业,无私奉献 中学图书馆工作人员要提高自身素质,更要加强自己对工作的责任感与事业心。以主人翁的姿态,干一行,爱一行,专一行。只有牢固树立“一切为了读者,一切服务于读者”,“想 "	ZXTS199806011
“五勤”精神与中学图书馆工作	陈守海:13408642	 	 	"<正> 在长期的中学图书馆工作实践中,我深深感到要提高理论水平、提高业务能力、提高管理效益、提高服务质量,出色地做好本职工作,离不开“五勤”(即腿勤、眼勤、口勤、脑勤和手勤)精神。下面就“五勤”精神与中学图书馆工作谈谈自己的认识和体会。 一、腿勤。要搞好图书馆工作,就要从腿勤开始。在图书采购工作中腿勤,多跑书店,就能很好地了解新书出版信息和到货情 "	ZXTS199806012
谈谈新时期中学图书馆的藏书建设倾向	胡鹏云:12850063	 	 	"<正> 藏书是中学图书馆的最基本的要素之一,是图书馆的物质基础,也是开展读者工作的基本保证。因此,中学图书馆该如何面对新形势、新任务去开展藏书建设,我认为,中学图书馆的藏书建设应根据读者各种需求进行调节,形成面向需求、适应变化的动态管理机制。现阶段的藏书建设要面向学生展开。 中学阶段是课外阅读的 "	ZXTS199806013
甘做奉献的图书馆管理员	牛朝霞:12924408	 	 	"<正> 大连市东山小学是开发区第一所小学,图书馆的白玉瑞老师是开发区第一个图书馆管理员。他既是全校53名教职工读书看报的参谋,也是全校888名学生的良师益友。 他十年如一日,与书为伍,与时间作伴,把诚心献给了教育事业,把爱心献给了学生,图书管理工作一丝不苟,兢兢业业。每天他总是第一个来到学校,最后一个拖着疲惫的脚步离开校门。中午吃饭无定时,节假日放弃与亲人团聚与书为友,把情和爱无私奉献给这神圣的事业。人累瘦了,病了,他仍勤耕不辍, "	ZXTS199806014
一个图书馆员的自我素描	傅红婵:15958693	 	 	"<正> 我是一个中学图书馆员。回想自己十年来的工作,虽平凡、辛劳,但也有自己的乐趣。因此,为自己来做个素描。 (一)森严“书城”的守护者 自古以来许多文人把书房叫做“书城”。苏步青教授有一首诗,说自己的家是所书城;名作家巴金家里藏书盈室;相比之下,我校图书馆只是个很小很小的“城”。 我校图书馆藏书两万余册,都是些普通的图书,根本没有“善本”、“珍本”。但它还是需要有人勤勤恳恳地守护。这任务就落在一位年长 "	ZXTS199806015
浅谈中学图书馆的藏书剔除工作	张冰如:01786830	 	 	"<正> 在开展中学图书馆的藏书建设工作中,剔除工作是其中重要的一个环节。随着科学技术的迅速发展,新知识、新科技、新成果层出不穷,文献出版量激增,内容丰富新颖的知识更新不断加快。培养造就适应信息社会需求的一代新人,是学校教育教学的主要任务。作为中学图书馆,在新的历史条件不,为使馆藏文献资料发挥作用,充分配合教育教学工作顺利开展,满足广大师生的阅读需求,就必须不断改 "	ZXTS199806016
认真做好报刊发行的指导工作	万琪:01388552	 	 	"<正> 学校图书馆在学生思想行为、道德情操的教育方面起着重要作用,是学校德育教育的重要阵地。它通过图书报刊的宣传和流通,阅读和指导,以及其他各种形式的活动,向学生进行正确的人生观教育,爱国主义和集体主义教育,起着潜移默化的作用,促进学生全面发展。比起图书来,报刊因其导向性、及时性、新颖性、简要性、趣味性、易满足和适应学生渴求知识和阅读单位时间短的特点,从而更富有吸引力,更受学生的欢迎。因而一 "	ZXTS199806017
浅谈中等师范图书馆“导读”工作	王珏:12116894	 	 	"<正> “导读” 是图书馆工作中引导读者了解、选择图书的一项指导性工作。中等师范图书馆的读者对象因其独特性,“导读”工作也就更具备自身特色,特别是这几年学校教育由应试教育转向素质教育,怎样指导学生选择利于提高素质、陶冶身心的图书,是当前导读工作的重要任务。我校图书馆开展导读工作已有很长一段时间了,本文将我馆在此项工作中的一些经验与做法作一介绍,以求教于方家。 "	ZXTS199806018
